Nest_ID,Egg_num,Length,Width
04barrreph439,1,33.9,23.0
04barrreph439,2,33.8,23.4
04barrreph439,3,33.5,22.5
04barrreph439,4,34.0,22.7
04barrreph440,1,32.7,22.4
04barrreph440,2,31.2,21.9
04barrreph440,3,32.0,22.4
04barrreph440,4,32.5,22.4
04barrrnph022,1,29.3,20.4
04barrrnph022,2,28.2,20.3
04barrrnph022,3,28.2,20.0
04barrrnph022,4,27.4,19.4
04barrsesa027,1,31.9,21.0
04barrsesa027,2,29.5,21.9
04barrsesa027,3,32.1,21.3
04barrsesa027,4,31.4,21.1
04barrsesa107,1,30.2,21.2
04barrsesa107,2,30.1,20.5
04barrsesa107,3,29.8,20.7
04barrsesa107,4,30.0,20.9
04barrsesa232,1,30.2,22.2
04barrsesa232,2,29.9,22.2
04barrsesa232,3,30.0,22.1
04barrsesa232,4,30.5,21.8
04barrsesa252,1,31.4,21.0
04barrsesa252,2,30.4,21.7
04barrsesa252,3,29.6,21.4
04barrsesa320,1,29.0,19.8
04barrsesa320,2,29.2,20.5
04barrsesa320,3,28.7,20.5
04barrsesa320,4,30.0,20.4
04barrsesa330,1,29.6,21.3
04barrsesa330,2,30.1,21.1
04barrsesa330,3,28.9,21.5
04barrsesa330,4,30.7,20.9
04barrsesa434,1,30.4,21.1
04barrsesa434,2,31.2,20.8
04barrsesa434,3,30.7,20.8
04barrsesa434,4,30.6,21.0
04barrsesa438,1,29.9,20.8
04barrsesa438,2,28.5,21.4
04barrwesa254,1,30.4,20.6
04barrwesa254,2,30.0,21.2
04barrwesa254,3,29.8,21.1
04barrwrsa033,1,34.0,24.2
04barrwrsa033,2,34.2,24.3
04barrwrsa033,3,35.1,23.9
04barrwrsa033,4,34.1,23.9
04barrwrsa437,1,32.9,23.7
04barrwrsa437,2,33.6,23.5
04barrwrsa437,3,33.6,23.8
04barrwrsa437,4,32.7,23.3
05barramgp326,1,48.2,32.7
05barramgp326,2,48.3,33.0
05barramgp326,3,47.7,32.7
05barramgp326,4,48.2,32.6
05barramgp421,1,47.0,33.6
05barramgp421,2,47.8,33.8
05barramgp421,3,48.1,32.9
05barramgp421,4,45.4,33.7
05barrbasa519,1,33.6,23.9
05barrbasa519,2,33.7,23.5
05barrbasa519,3,33.3,23.8
05barrbasa519,4,33.7,22.5
05barrdunl014,1,35.1,25.4
05barrdunl014,2,34.4,25.1
05barrdunl014,3,35.1,25.0
05barrdunl014,4,35.6,24.9
05barrdunl100,1,37.3,26.0
05barrdunl100,2,36.8,25.5
05barrdunl100,3,36.4,25.7
05barrdunl100,4,37.4,25.8
05barrdunl106,1,35.2,25.8
05barrdunl106,2,36.3,26.9
05barrdunl106,3,35.0,26.4
05barrdunl106,4,36.3,26.0
05barrdunl107,1,37.6,25.4
05barrdunl107,2,36.7,24.7
05barrdunl107,3,37.1,25.3
05barrdunl107,4,37.0,25.8
05barrdunl111,1,36.2,25.5
05barrdunl111,2,36.7,25.1
05barrdunl111,3,35.9,25.6
05barrdunl111,4,36.9,25.5
05barrdunl114,1,37.1,25.2
05barrdunl114,2,36.8,25.2
05barrdunl114,3,36.4,25.6
05barrdunl114,4,37.1,25.5
05barrdunl115,1,36.2,24.5
05barrdunl115,2,37.4,24.3
05barrdunl115,3,36.2,24.5
05barrdunl115,4,37.5,24.4
05barrdunl118,1,34.6,24.2
05barrdunl118,2,35.6,24.8
05barrdunl118,3,35.5,25.7
05barrdunl118,4,34.9,25.2
05barrdunl202,1,34.6,25.1
05barrdunl202,2,36.8,25.4
05barrdunl202,3,35.5,25.9
05barrdunl209,1,36.6,25.8
05barrdunl209,2,35.2,26.0
05barrdunl209,3,35.6,26.1
05barrdunl209,4,35.8,26.1
05barrdunl301,1,37.0,25.9
05barrdunl301,2,37.3,25.8
05barrdunl301,3,36.6,25.6
05barrdunl301,4,36.7,25.7
05barrdunl303,1,36.6,25.5
05barrdunl303,2,37.4,25.5
05barrdunl303,3,36.4,25.0
05barrdunl303,4,36.3,25.4
05barrdunl304,1,35.9,25.0
05barrdunl304,2,36.5,25.6
05barrdunl304,3,35.6,24.9
05barrdunl304,4,34.6,24.7
05barrdunl306,1,39.3,25.6
05barrdunl306,2,37.8,26.4
05barrdunl306,3,38.7,26.0
05barrdunl306,4,37.0,26.0
05barrdunl309,1,38.0,25.5
05barrdunl309,2,38.0,25.9
05barrdunl309,3,38.5,25.6
05barrdunl309,4,37.9,25.5
05barrdunl311,1,36.5,25.5
05barrdunl311,2,36.2,25.3
05barrdunl311,3,38.3,25.0
05barrdunl311,4,36.8,25.6
05barrdunl319,1,35.4,25.0
05barrdunl319,2,36.3,25.0
05barrdunl319,3,36.8,25.0
05barrdunl319,4,36.4,25.0
05barrdunl323,1,36.3,25.0
05barrdunl323,2,36.0,25.4
05barrdunl323,3,36.8,25.0
05barrdunl323,4,35.9,25.2
05barrdunl332,1,36.8,26.2
05barrdunl332,2,38.6,26.3
05barrdunl332,3,37.9,25.8
05barrdunl332,4,37.1,25.7
05barrdunl400,1,37.5,25.3
05barrdunl400,2,35.6,24.9
05barrdunl400,3,36.6,25.3
05barrdunl400,4,36.8,25.0
05barrdunl402,1,36.9,26.0
05barrdunl402,2,37.5,26.2
05barrdunl402,3,36.0,26.3
05barrdunl402,4,37.0,25.7
05barrdunl405,1,36.7,24.7
05barrdunl405,2,35.2,24.7
05barrdunl405,3,35.4,24.6
05barrdunl405,4,35.6,24.8
05barrdunl407,1,35.8,26.2
05barrdunl407,2,36.4,25.7
05barrdunl407,3,35.4,26.0
05barrdunl407,4,36.5,26.0
05barrdunl410,1,37.5,26.0
05barrdunl410,2,37.1,25.8
05barrdunl410,3,36.1,25.8
05barrdunl410,4,38.0,25.6
05barrdunl411,1,36.7,25.3
05barrdunl411,2,37.6,24.8
05barrdunl411,3,35.4,25.3
05barrdunl411,4,35.8,25.4
05barrdunl414,1,36.5,25.0
05barrdunl414,2,37.5,25.3
05barrdunl414,3,36.8,26.8
05barrdunl414,4,35.5,25.6
05barrdunl415,1,33.9,25.5
05barrdunl415,2,34.6,25.0
05barrdunl415,3,34.3,25.1
05barrdunl415,4,34.4,25.0
05barrdunl500,1,35.4,25.4
05barrdunl500,2,35.6,26.2
05barrdunl500,3,36.2,25.2
05barrdunl500,4,35.6,25.6
05barrdunl506,1,35.9,25.2
05barrdunl506,2,35.7,25.7
05barrdunl506,3,34.8,25.9
05barrdunl507,1,37.2,26.0
05barrdunl507,2,37.2,25.8
05barrdunl507,3,36.1,25.6
05barrdunl507,4,37.0,25.3
05barrdunl510,1,37.5,25.6
05barrdunl510,2,36.2,26.0
05barrdunl510,3,36.5,25.7
05barrdunl510,4,35.5,25.5
05barrdunl512,1,35.6,25.7
05barrdunl512,2,36.7,26.0
05barrdunl512,3,35.5,26.1
05barrdunl512,4,35.0,26.0
05barrdunl515,1,36.8,25.5
05barrdunl515,2,36.1,25.1
05barrdunl515,3,36.2,25.7
05barrdunl515,4,37.2,25.2
05barrdunl518,1,35.0,25.8
05barrdunl518,2,35.0,26.0
05barrdunl518,3,34.9,25.4
05barrdunl518,4,34.3,26.0
05barrdunl522,1,33.7,25.4
05barrdunl522,2,35.7,24.9
05barrdunl522,3,35.2,25.0
05barrdunl522,4,34.3,25.2
05barrdunl527,1,39.7,25.5
05barrdunl527,2,40.8,25.5
05barrdunl527,3,39.9,25.5
05barrdunl527,4,38.8,25.9
05barrdunl541,1,35.8,27.1
05barrdunl541,2,37.1,26.5
05barrdunl606,1,36.4,26.0
05barrdunl606,2,37.9,26.0
05barrdunl606,3,36.6,26.0
05barrdunl606,4,36.2,26.1
05barrdunl611,1,36.3,25.2
05barrdunl611,2,37.5,25.7
05barrdunl611,3,34.7,25.6
05barrdunl611,4,35.6,25.1
05barrlbdo012,1,45.1,31.3
05barrlbdo012,2,45.2,31.2
05barrlbdo012,3,43.9,31.0
05barrlbdo012,4,43.6,31.1
05barrlbdo341,1,44.3,31.0
05barrlbdo341,2,44.6,30.9
05barrlbdo341,3,43.0,31.6
05barrlbdo341,4,45.7,31.3
05barrlbdo357,1,43.1,30.1
05barrlbdo357,2,44.5,30.3
05barrlbdo357,3,43.5,30.4
05barrlbdo357,4,42.9,30.5
05barrlbdo544,1,43.9,30.9
05barrlbdo544,2,43.8,30.5
05barrlbdo544,3,43.2,30.5
05barrlbdo544,4,43.1,30.3
05barrlbdo619,1,47.2,31.2
05barrlbdo619,2,45.2,31.9
05barrlbdo619,3,44.9,30.0
05barrpesa007,1,35.7,26.5
05barrpesa007,2,38.1,25.5
05barrpesa007,3,36.7,25.2
05barrpesa007,4,37.2,26.2
05barrpesa010,1,37.4,26.2
05barrpesa010,2,38.4,26.5
05barrpesa010,3,37.1,25.8
05barrpesa010,4,37.7,26.1
05barrpesa013,1,39.3,26.8
05barrpesa013,2,38.5,26.6
05barrpesa013,3,28.3,26.6
05barrpesa013,4,38.1,26.6
05barrpesa015,1,37.2,27.0
05barrpesa015,2,37.7,27.3
05barrpesa015,3,37.4,27.2
05barrpesa015,4,37.5,26.9
05barrpesa016,1,36.7,25.8
05barrpesa016,2,35.9,25.6
05barrpesa016,3,36.0,25.5
05barrpesa016,4,37.4,26.3
05barrpesa022,1,35.6,25.5
05barrpesa022,2,37.8,25.9
05barrpesa022,3,35.4,25.5
05barrpesa022,4,36.2,25.9
05barrpesa026,1,37.7,26.6
05barrpesa026,2,36.5,26.3
05barrpesa026,3,36.7,26.1
05barrpesa026,4,38.2,27.0
05barrpesa027,1,37.9,26.9
05barrpesa027,2,36.5,26.9
05barrpesa027,3,37.7,27.0
05barrpesa027,4,37.7,26.6
05barrpesa112,1,37.1,27.1
05barrpesa112,2,36.2,26.6
05barrpesa112,3,37.6,26.7
05barrpesa112,4,37.0,26.4
05barrpesa208,1,36.8,26.8
05barrpesa208,2,37.9,26.8
05barrpesa208,3,35.9,27.3
05barrpesa208,4,35.5,27.4
05barrpesa307,1,36.1,26.3
05barrpesa307,2,37.3,26.1
05barrpesa307,3,36.9,26.4
05barrpesa307,4,38.4,26.4
05barrpesa325,1,38.8,24.9
05barrpesa325,2,38.3,25.6
05barrpesa325,3,38.7,25.4
05barrpesa325,4,38.8,25.0
05barrpesa327,1,36.9,26.4
05barrpesa327,2,37.2,26.8
05barrpesa327,3,36.1,26.7
05barrpesa327,4,37.9,26.6
05barrpesa328,1,39.4,26.7
05barrpesa328,2,39.8,26.4
05barrpesa328,3,38.8,26.3
05barrpesa328,4,38.6,26.2
05barrpesa329,1,39.9,26.2
05barrpesa329,2,39.2,26.3
05barrpesa329,3,39.9,26.0
05barrpesa329,4,38.3,26.4
05barrpesa330,1,35.2,26.4
05barrpesa330,2,35.9,26.5
05barrpesa330,3,36.4,25.9
05barrpesa330,4,35.6,25.2
05barrpesa333,1,37.5,26.8
05barrpesa333,2,36.6,26.6
05barrpesa333,3,36.9,26.7
05barrpesa333,4,37.5,26.4
05barrpesa337,1,35.7,25.5
05barrpesa337,2,36.1,26.3
05barrpesa337,3,35.8,25.9
05barrpesa337,4,35.7,25.7
05barrpesa338,1,37.7,25.9
05barrpesa338,2,37.9,26.0
05barrpesa338,3,36.2,25.9
05barrpesa338,4,38.8,26.0
05barrpesa343,1,36.4,26.2
05barrpesa343,2,36.0,25.9
05barrpesa343,3,37.6,26.3
05barrpesa343,4,37.8,25.8
05barrpesa356,1,36.9,25.5
05barrpesa356,2,35.7,25.9
05barrpesa356,3,36.9,26.4
05barrpesa356,4,36.9,27.0
05barrpesa403,1,37.4,26.4
05barrpesa403,2,38.4,26.8
05barrpesa403,3,37.6,26.9
05barrpesa403,4,37.3,26.7
05barrpesa406,1,36.7,26.7
05barrpesa406,2,37.7,26.1
05barrpesa406,3,37.7,26.6
05barrpesa406,4,35.3,26.0
05barrpesa419,1,37.5,25.8
05barrpesa419,2,37.4,25.8
05barrpesa419,3,38.1,25.7
05barrpesa419,4,37.1,25.8
05barrpesa420,1,38.3,27.1
05barrpesa420,2,37.6,26.8
05barrpesa420,3,38.6,27.2
05barrpesa420,4,39.1,27.1
05barrpesa422,1,37.6,26.8
05barrpesa422,2,35.1,25.1
05barrpesa422,3,36.8,26.3
05barrpesa422,4,38.8,26.8
05barrpesa424,1,37.6,25.5
05barrpesa424,2,37.9,25.6
05barrpesa424,3,37.5,25.5
05barrpesa424,4,35.9,25.4
05barrpesa503,1,35.1,25.4
05barrpesa503,2,36.2,26.3
05barrpesa503,3,35.2,26.1
05barrpesa503,4,36.1,26.0
05barrpesa508,1,36.6,26.2
05barrpesa508,2,36.4,25.9
05barrpesa508,3,36.9,26.5
05barrpesa508,4,36.6,26.0
05barrpesa513,1,37.0,26.5
05barrpesa513,2,37.4,26.4
05barrpesa513,3,37.9,27.0
05barrpesa514,1,37.3,26.4
05barrpesa514,2,37.7,27.4
05barrpesa514,3,37.9,26.2
05barrpesa514,4,38.7,26.2
05barrpesa521,1,33.5,26.3
05barrpesa521,2,35.0,27.1
05barrpesa521,3,36.0,26.6
05barrpesa521,4,36.0,26.7
05barrpesa525,1,38.2,26.8
05barrpesa525,2,38.0,26.7
05barrpesa525,3,36.8,27.1
05barrpesa525,4,37.8,26.5
05barrpesa526,1,35.5,24.9
05barrpesa526,2,35.5,24.9
05barrpesa526,3,37.0,25.5
05barrpesa526,4,36.1,25.3
05barrpesa528,1,37.0,26.3
05barrpesa528,2,38.5,26.9
05barrpesa528,3,36.9,27.1
05barrpesa529,1,35.2,27.5
05barrpesa529,2,37.6,26.7
05barrpesa529,3,37.2,27.4
05barrpesa529,4,36.6,27.3
05barrpesa530,1,39.0,26.5
05barrpesa530,2,37.9,26.8
05barrpesa530,3,37.3,26.4
05barrpesa530,4,38.4,26.7
05barrpesa531,1,34.0,25.0
05barrpesa531,2,35.1,25.1
05barrpesa531,3,34.2,25.9
05barrpesa531,4,34.8,25.0
05barrpesa532,1,36.6,26.0
05barrpesa532,2,34.5,24.9
05barrpesa532,3,36.5,26.0
05barrpesa532,4,37.5,26.4
05barrpesa533,1,36.5,26.2
05barrpesa533,2,38.4,25.6
05barrpesa533,3,37.9,25.9
05barrpesa533,4,37.0,26.0
05barrpesa537,1,37.7,26.7
05barrpesa537,2,37.1,26.6
05barrpesa537,3,37.8,26.8
05barrpesa537,4,37.1,26.2
05barrpesa539,1,36.1,26.1
05barrpesa539,2,37.1,25.7
05barrpesa539,3,36.9,25.7
05barrpesa607,1,36.5,25.7
05barrpesa607,2,37.1,25.6
05barrpesa607,3,36.3,25.8
05barrpesa607,4,36.3,25.7
05barrpesa608,1,37.3,27.0
05barrpesa608,2,37.8,27.1
05barrpesa608,3,37.4,26.7
05barrpesa608,4,38.1,27.0
05barrpesa612,1,38.5,26.7
05barrpesa612,2,38.2,26.8
05barrpesa612,3,38.4,26.6
05barrpesa612,4,38.8,26.9
05barrpesa617,1,34.4,25.8
05barrpesa617,2,34.7,25.9
05barrpesa617,3,35.4,25.8
05barrreph006,1,31.7,21.7
05barrreph006,2,30.8,22.5
05barrreph006,3,30.9,22.2
05barrreph006,4,30.9,22.3
05barrreph008,1,31.2,22.6
05barrreph008,2,30.1,22.5
05barrreph008,3,31.6,22.6
05barrreph011,1,34.9,22.4
05barrreph011,2,30.5,16.8
05barrreph018,1,32.6,21.2
05barrreph018,2,32.7,21.4
05barrreph018,3,32.7,21.1
05barrreph018,4,33.1,21.5
05barrreph019,1,31.8,21.7
05barrreph019,2,32.0,22.0
05barrreph019,3,31.9,22.0
05barrreph019,4,31.3,22.1
05barrreph020,1,32.9,22.2
05barrreph020,2,32.4,22.1
05barrreph020,3,32.3,22.2
05barrreph020,4,33.1,22.2
05barrreph109,1,32.2,22.8
05barrreph109,2,33.2,22.9
05barrreph109,3,31.8,22.6
05barrreph109,4,31.2,22.1
05barrreph116,1,34.0,21.8
05barrreph116,2,31.8,22.0
05barrreph116,3,32.1,22.0
05barrreph117,1,33.0,22.2
05barrreph117,2,32.0,22.9
05barrreph117,3,32.5,22.7
05barrreph117,4,33.2,22.5
05barrreph119,1,32.0,22.2
05barrreph119,2,32.6,22.4
05barrreph119,3,32.4,22.1
05barrreph119,4,33.0,22.4
05barrreph203,1,34.2,22.8
05barrreph203,2,33.4,22.9
05barrreph203,3,31.5,22.9
05barrreph203,4,33.0,23.4
05barrreph205,1,31.6,22.3
05barrreph205,2,30.5,22.5
05barrreph205,3,31.4,22.7
05barrreph205,4,32.0,22.1
05barrreph206,1,32.7,23.5
05barrreph206,2,33.3,23.2
05barrreph206,3,34.8,22.7
05barrreph206,4,33.2,22.9
05barrreph207,1,32.1,21.7
05barrreph207,2,32.2,21.6
05barrreph207,3,32.8,21.4
05barrreph207,4,33.9,22.1
05barrreph210,1,31.1,22.4
05barrreph210,2,30.7,22.5
05barrreph210,3,31.3,22.5
05barrreph212,1,30.3,21.9
05barrreph212,2,30.5,21.6
05barrreph212,3,30.2,21.5
05barrreph212,4,30.6,21.7
05barrreph300,1,30.4,22.5
05barrreph300,2,30.5,22.4
05barrreph300,3,31.4,22.0
05barrreph300,4,31.0,21.9
05barrreph305,1,31.9,21.4
05barrreph305,2,30.6,22.4
05barrreph305,3,30.7,21.9
05barrreph308,1,32.3,21.8
05barrreph308,2,30.8,22.2
05barrreph308,3,31.7,21.9
05barrreph308,4,32.6,22.1
05barrreph312,1,31.6,22.1
05barrreph312,2,30.6,22.0
05barrreph312,3,32.6,22.1
05barrreph312,4,31.5,21.8
05barrreph313,1,30.0,22.0
05barrreph313,2,30.0,21.9
05barrreph313,3,30.4,22.2
05barrreph313,4,30.3,22.0
05barrreph314,1,33.3,23.1
05barrreph314,2,32.0,23.1
05barrreph314,3,31.3,23.1
05barrreph314,4,30.8,22.9
05barrreph315,1,31.9,22.6
05barrreph315,2,30.5,22.6
05barrreph315,3,30.8,22.3
05barrreph315,4,31.1,22.5
05barrreph318,1,32.4,22.6
05barrreph318,2,32.0,22.7
05barrreph318,3,32.0,22.7
05barrreph318,4,30.9,22.6
05barrreph320,1,31.0,22.0
05barrreph320,2,30.0,22.2
05barrreph320,3,31.7,21.6
05barrreph320,4,31.8,22.3
05barrreph321,1,30.8,22.7
05barrreph321,2,29.1,22.1
05barrreph321,3,30.5,22.1
05barrreph321,4,30.3,22.5
05barrreph322,1,30.4,22.2
05barrreph322,2,32.3,22.6
05barrreph322,3,30.6,22.3
05barrreph322,4,30.9,22.0
05barrreph331,1,29.4,22.0
05barrreph331,2,30.4,21.7
05barrreph331,3,29.7,21.5
05barrreph331,4,30.3,21.7
05barrreph336,1,29.7,22.0
05barrreph336,2,31.3,22.2
05barrreph339,1,32.1,22.1
05barrreph339,2,32.0,22.5
05barrreph339,3,31.0,22.4
05barrreph339,4,31.8,22.1
05barrreph340,1,32.1,22.8
05barrreph340,2,31.9,22.5
05barrreph340,3,31.8,22.5
05barrreph340,4,32.3,22.0
05barrreph346,1,30.7,22.5
05barrreph346,2,30.5,22.1
05barrreph346,3,30.5,22.5
05barrreph347,1,33.0,22.0
05barrreph347,2,33.0,22.2
05barrreph347,3,32.6,22.1
05barrreph347,4,32.0,22.6
05barrreph348,1,32.2,22.4
05barrreph348,2,31.9,22.5
05barrreph348,3,32.8,22.3
05barrreph348,4,33.5,22.5
05barrreph362,1,32.2,22.6
05barrreph362,2,32.4,22.4
05barrreph362,3,31.9,22.7
05barrreph362,4,32.4,22.9
05barrreph408,1,31.1,22.6
05barrreph408,2,31.4,22.5
05barrreph408,3,30.8,22.5
05barrreph408,4,30.7,22.1
05barrreph409,1,32.4,23.3
05barrreph409,2,33.7,22.4
05barrreph409,3,33.2,22.6
05barrreph409,4,33.2,22.8
05barrreph412,1,32.9,22.9
05barrreph412,2,33.2,22.7
05barrreph412,3,32.1,22.3
05barrreph413,1,30.3,22.1
05barrreph413,2,30.8,21.6
05barrreph413,3,30.8,22.1
05barrreph413,4,30.9,21.5
05barrreph416,1,32.6,31.9
05barrreph416,2,32.4,21.6
05barrreph416,3,31.3,21.9
05barrreph416,4,32.3,22.1
05barrreph417,1,32.5,22.2
05barrreph417,2,32.1,22.4
05barrreph417,3,32.7,22.3
05barrreph417,4,32.7,22.6
05barrreph418,1,32.4,22.5
05barrreph418,2,32.4,22.6
05barrreph418,3,32.3,22.2
05barrreph418,4,31.8,22.7
05barrreph501,1,31.9,22.6
05barrreph501,2,31.0,22.7
05barrreph501,3,31.6,22.6
05barrreph501,4,32.0,22.8
05barrreph517,1,35.0,23.2
05barrreph517,2,32.9,22.7
05barrreph517,3,34.1,22.8
05barrreph517,4,33.1,22.8
05barrreph520,1,33.5,22.3
05barrreph520,2,32.1,22.8
05barrreph520,3,33.6,21.8
05barrreph520,4,31.9,22.0
05barrreph534,1,31.3,22.5
05barrreph534,2,31.7,21.9
05barrreph534,3,31.3,22.2
05barrreph534,4,30.9,22.5
05barrreph536,1,33.6,22.1
05barrreph536,2,32.5,22.2
05barrreph536,3,33.0,21.7
05barrreph536,4,31.4,22.3
05barrreph613,1,31.3,22.0
05barrreph613,2,31.8,23.0
05barrreph613,3,32.0,22.7
05barrreph613,4,32.4,22.7
05barrrnph342,1,28.0,21.6
05barrrnph342,2,29.3,21.6
05barrrnph342,3,28.2,21.6
05barrrnph342,4,28.5,21.9
05barrrnph511,1,30.7,21.3
05barrrnph511,2,30.4,21.6
05barrrnph511,3,30.9,21.4
05barrrnph511,4,29.6,21.6
05barrrnph614,1,31.3,20.4
05barrrnph614,2,30.8,20.4
05barrrnph614,3,31.0,20.4
05barrrnph614,4,30.4,20.3
05barrsesa005,1,30.0,21.0
05barrsesa005,2,30.0,21.4
05barrsesa005,3,30.0,21.6
05barrsesa005,4,30.0,21.7
05barrsesa017,1,30.6,22.0
05barrsesa017,2,29.6,22.0
05barrsesa017,3,29.8,22.4
05barrsesa017,4,30.9,22.2
05barrsesa113,1,28.9,21.6
05barrsesa113,2,30.1,21.6
05barrsesa113,3,28.3,21.3
05barrsesa113,4,29.0,21.3
05barrsesa200,1,28.7,21.9
05barrsesa200,2,29.1,22.0
05barrsesa200,3,28.8,21.4
05barrsesa204,1,28.3,21.5
05barrsesa204,2,28.9,21.5
05barrsesa204,3,29.4,21.8
05barrsesa204,4,28.7,21.0
05barrsesa302,1,31.0,22.1
05barrsesa302,2,31.5,22.0
05barrsesa302,3,30.9,22.0
05barrsesa302,4,30.0,22.2
05barrsesa310,1,28.9,21.3
05barrsesa310,2,27.9,21.3
05barrsesa310,3,28.7,21.4
05barrsesa310,4,28.1,21.3
05barrsesa316,1,30.0,21.6
05barrsesa316,2,30.2,21.1
05barrsesa316,3,29.3,21.6
05barrsesa316,4,30.3,21.2
05barrsesa316,5,29.5,21.4
05barrsesa316,6,30.5,21.3
05barrsesa317,1,29.5,21.3
05barrsesa317,2,28.8,21.2
05barrsesa317,3,28.1,21.6
05barrsesa317,4,28.9,21.3
05barrsesa334,1,29.5,20.6
05barrsesa334,2,29.8,20.1
05barrsesa334,3,30.6,20.1
05barrsesa502,1,28.8,21.8
05barrsesa502,2,29.5,21.0
05barrsesa502,3,29.5,21.6
05barrsesa502,4,29.2,21.8
05barrsesa504,1,31.4,21.7
05barrsesa504,2,31.3,21.1
05barrsesa504,3,30.0,21.4
05barrsesa504,4,30.5,21.9
05barrsesa505,1,30.5,22.2
05barrsesa505,2,30.7,22.1
05barrsesa505,3,30.8,22.2
05barrsesa505,4,30.0,22.0
05barrsesa509,1,38.7,21.6
05barrsesa509,2,29.9,22.0
05barrsesa509,3,29.8,21.6
05barrsesa509,4,29.4,21.6
05barrsesa516,1,28.5,20.7
05barrsesa516,2,28.6,21.2
05barrsesa516,3,28.7,20.8
05barrsesa516,4,28.9,21.0
05barrsesa523,1,29.1,21.8
05barrsesa523,2,27.8,21.7
05barrsesa523,3,28.8,22.0
05barrsesa523,4,29.0,21.4
05barrsesa524,1,30.3,21.5
05barrsesa524,2,30.3,21.0
05barrsesa524,3,30.2,21.1
05barrsesa524,4,29.5,21.4
05barrsesa535,1,30.7,21.0
05barrsesa535,2,29.5,21.1
05barrsesa535,3,29.5,21.7
05barrsesa535,4,28.7,21.6
05barrsesa602,1,32.5,22.5
05barrsesa602,2,32.8,22.1
05barrsesa602,3,32.5,21.5
05barrsesa602,4,32.3,22.4
05barrsesa604,1,29.9,21.4
05barrsesa604,2,30.3,21.7
05barrsesa604,3,30.5,20.8
05barrsesa604,4,31.0,21.5
05barrsesa609,1,27.4,21.9
05barrsesa609,2,30.2,21.3
05barrsesa609,3,30.1,21.3
05barrsesa609,4,30.1,21.1
05barrsesa610,1,29.0,22.5
05barrsesa610,2,30.3,22.1
05barrsesa610,3,30.0,22.4
05byloagplbl1,1,49.1,33.7
05byloagplbl1,2,47.99,34.07
05byloagplbl1,3,50.24,33.96
05byloagplbl1,4,48.79,32.92
05byloagplbl2,1,52.4,33.01
05byloagplbl2,2,50.89,32.9
05byloagplbl2,3,49.01,33.4
05byloagplbl2,4,49.54,32.33
05byloagplbl3,1,49.9,33.19
05byloagplbl3,2,48.64,34.01
05byloagplbl3,3,48.99,33.85
05byloagplbl3,4,47.81,33.7
05byloagpllm1,1,47.09,33.57
05byloagpllm1,2,47.48,33.32
05byloagpllm1,3,47.15,33.45
05byloagpllm1,4,48.02,32.81
05byloagplmaude,1,48.35,33.12
05byloagplmaude,2,48.3,32.63
05byloagplmaude,3,47.78,33.19
05byloagplmaude,4,46.37,33.31
05byloagplpc1,1,47.87,33.7
05byloagplpc1,2,46.6,33.2
05byloagplpc1,3,46.44,33.85
05byloagplpc1,4,44.99,32.77
05bylobasaben,1,34.97,23.36
05bylobasaben,2,33.41,24.15
05bylobasaben,3,34.46,23.25
05bylobasaben,4,33.6,23.87
05bylobasabl1,1,35.49,23.86
05bylobasabl1,2,34.57,24.37
05bylobasabl1,3,33.76,24.35
05bylobasabl1,4,35.28,24.76
05bylobasabl2,1,35.85,24.52
05bylobasabl2,2,35.43,25.01
05bylobasabl2,3,35.97,24.38
05bylobasabl2,4,35.45,24.88
05bylobasabl3,1,35.54,24.88
05bylobasabl3,2,34.76,24.4
05bylobasabl3,3,35.58,24.34
05bylobasabl3,4,35.02,23.95
05bylobasabl4,1,33.7,24.22
05bylobasabl4,2,33.06,24.18
05bylobasabl4,3,33.72,24.33
05bylobasabl4,4,34.13,24.33
05bylobasabl5,1,33.05,24.05
05bylobasabl5,2,34.85,24.03
05bylobasabl5,3,34.17,24.08
05bylobasabl5,4,33.3,23.75
05bylobasabl8,1,32.95,24.58
05bylobasabl8,2,33.14,24.37
05bylobasabl8,3,34.41,22.77
05bylobasabl8,4,34.75,23.33
05bylobasafox,1,33.73,23.99
05bylobasafox,2,32.58,24.91
05bylobasafox,3,33.05,24.78
05bylobasafox,4,32.51,23.97
05bylobasalm1,1,34.75,24.11
05bylobasalm1,2,34.73,24.36
05bylobasalm1,3,34.45,24.81
05bylobasalm1,4,34.55,24.09
05bylobasalm2,1,33.85,24.13
05bylobasalm2,2,33.82,24.23
05bylobasalm2,3,34.1,24.15
05bylobasalm2,4,33.71,24.12
05bylobasamg04,1,34.01,23.79
05bylobasamg04,2,33.74,23.97
05bylobasamg04,3,34.55,23.92
05bylobasamg04,4,34.66,23.88
05bylobasamg1,1,34.33,25.37
05bylobasamg1,2,34.6,24.66
05bylobasamg1,3,33.83,25.17
05bylobasamg1,4,33.05,25.24
05bylobasamg2,1,36.58,25.5
05bylobasamg2,2,37.11,24.56
05bylobasamg2,3,35.94,23.94
05bylobasamg2,4,36.06,25.38
05bylobasamn1,1,34.98,24.83
05bylobasamn1,2,34.61,25.3
05bylobasamn1,3,34.21,24.4
05bylobasamn1,4,34.62,24.43
05bylobasang1,1,34.31,24.57
05bylobasang1,2,35.66,24.33
05bylobasang1,3,34.1,24.0
05bylobasang1,4,34.05,24.77
05bylowrsabl01,1,31.33,23.13
05bylowrsabl01,2,30.38,23.38
